comment_sentence_id,class,category,comment_sentence,partition,instance_type,outlier
5753,Unfold,Usage,fold and unfold operations are inverses of each,0,0,0
5754,Unfold,DevelopmentNotes,other up to constant divisor .,0,1,0
5754,Unfold,Expand,other up to constant divisor .,0,0,0
5754,Unfold,Parameters,other up to constant divisor .,0,0,0
5754,Unfold,Summary,other up to constant divisor .,0,0,0
5754,Unfold,Usage,other up to constant divisor .,0,0,0
5759,Unfold,DevelopmentNotes,"input math n, c,",0,0,0
5759,Unfold,Expand,"input math n, c,",0,1,0
5759,Unfold,Parameters,"input math n, c,",0,0,0
5759,Unfold,Summary,"input math n, c,",0,0,0
5759,Unfold,Usage,"input math n, c,",1,1,0
5760,Unfold,DevelopmentNotes,"output math n, c times prod text kernel size , l as described above",0,0,0
5760,Unfold,Expand,"output math n, c times prod text kernel size , l as described above",0,1,0
5760,Unfold,Parameters,"output math n, c times prod text kernel size , l as described above",0,0,0
5760,Unfold,Summary,"output math n, c times prod text kernel size , l as described above",0,0,0
5760,Unfold,Usage,"output math n, c times prod text kernel size , l as described above",0,1,0
5761,Unfold,DevelopmentNotes,examples,0,0,0
5761,Unfold,Expand,examples,0,0,0
5761,Unfold,Parameters,examples,0,0,0
5761,Unfold,Summary,examples,0,0,0
5761,Unfold,Usage,examples,1,1,0
5762,Unfold,DevelopmentNotes,"unfold nn^unfold kernel size 2, 3",0,0,0
5762,Unfold,Expand,"unfold nn^unfold kernel size 2, 3",0,0,0
5762,Unfold,Parameters,"unfold nn^unfold kernel size 2, 3",0,0,0
5762,Unfold,Summary,"unfold nn^unfold kernel size 2, 3",0,0,0
5762,Unfold,Usage,"unfold nn^unfold kernel size 2, 3",0,1,0
5763,Unfold,DevelopmentNotes,"input torch^randn 2, 5, 3, 4",0,0,0
5763,Unfold,Expand,"input torch^randn 2, 5, 3, 4",0,0,0
5763,Unfold,Parameters,"input torch^randn 2, 5, 3, 4",0,0,0
5763,Unfold,Summary,"input torch^randn 2, 5, 3, 4",0,0,0
5763,Unfold,Usage,"input torch^randn 2, 5, 3, 4",1,1,0
5764,Unfold,DevelopmentNotes,output unfold input,0,0,0
5764,Unfold,Expand,output unfold input,0,0,0
5764,Unfold,Parameters,output unfold input,0,0,0
5764,Unfold,Summary,output unfold input,0,0,0
5764,Unfold,Usage,output unfold input,0,1,0
5765,Unfold,DevelopmentNotes,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",0,0,0
5765,Unfold,Expand,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",0,0,0
5765,Unfold,Parameters,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",0,0,0
5765,Unfold,Summary,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",0,0,0
5765,Unfold,Usage,"# each patch contains 30 values 2x3 6 vectors, each of 5 channels",1,1,0
5766,Unfold,DevelopmentNotes,# 4 blocks 2x3 kernels in total in the 3x4 input,0,0,0
5766,Unfold,Expand,# 4 blocks 2x3 kernels in total in the 3x4 input,0,0,0
5766,Unfold,Parameters,# 4 blocks 2x3 kernels in total in the 3x4 input,0,0,0
5766,Unfold,Summary,# 4 blocks 2x3 kernels in total in the 3x4 input,0,0,0
5766,Unfold,Usage,# 4 blocks 2x3 kernels in total in the 3x4 input,0,1,0
5767,Unfold,DevelopmentNotes,output^size,0,0,0
5767,Unfold,Expand,output^size,0,0,0
5767,Unfold,Parameters,output^size,0,0,0
5767,Unfold,Summary,output^size,0,0,0
5767,Unfold,Usage,output^size,1,1,0
5768,Unfold,DevelopmentNotes,"torch^size 2, 30, 4",0,0,0
5768,Unfold,Expand,"torch^size 2, 30, 4",0,0,0
5768,Unfold,Parameters,"torch^size 2, 30, 4",0,0,0
5768,Unfold,Summary,"torch^size 2, 30, 4",0,0,0
5768,Unfold,Usage,"torch^size 2, 30, 4",0,1,0
5769,Unfold,DevelopmentNotes,# convolution is equivalent with unfold matrix multiplication fold or view to output shape,0,0,0
5769,Unfold,Expand,# convolution is equivalent with unfold matrix multiplication fold or view to output shape,0,0,0
5769,Unfold,Parameters,# convolution is equivalent with unfold matrix multiplication fold or view to output shape,0,0,0
5769,Unfold,Summary,# convolution is equivalent with unfold matrix multiplication fold or view to output shape,0,0,0
5769,Unfold,Usage,# convolution is equivalent with unfold matrix multiplication fold or view to output shape,1,1,0
5770,Unfold,DevelopmentNotes,"inp torch^randn 1, 3, 10, 12",0,0,0
5770,Unfold,Expand,"inp torch^randn 1, 3, 10, 12",0,0,0
5770,Unfold,Parameters,"inp torch^randn 1, 3, 10, 12",0,0,0
5770,Unfold,Summary,"inp torch^randn 1, 3, 10, 12",0,0,0
5770,Unfold,Usage,"inp torch^randn 1, 3, 10, 12",0,1,0
5771,Unfold,DevelopmentNotes,"w torch^randn 2, 3, 4, 5",0,0,0
5771,Unfold,Expand,"w torch^randn 2, 3, 4, 5",0,0,0
5771,Unfold,Parameters,"w torch^randn 2, 3, 4, 5",0,0,0
5771,Unfold,Summary,"w torch^randn 2, 3, 4, 5",0,0,0
5771,Unfold,Usage,"w torch^randn 2, 3, 4, 5",1,1,0
5772,Unfold,DevelopmentNotes,"inp unf torch^nn.functional^unfold inp, 4, 5",0,0,0
5772,Unfold,Expand,"inp unf torch^nn.functional^unfold inp, 4, 5",0,0,0
5772,Unfold,Parameters,"inp unf torch^nn.functional^unfold inp, 4, 5",0,0,0
5772,Unfold,Summary,"inp unf torch^nn.functional^unfold inp, 4, 5",0,0,0
5772,Unfold,Usage,"inp unf torch^nn.functional^unfold inp, 4, 5",0,1,0
5773,Unfold,DevelopmentNotes,"out unf inp unf^transpose 1, 2 ^matmul w^view w^size 0 , 1 ^t ^transpose 1, 2",0,0,0
5773,Unfold,Expand,"out unf inp unf^transpose 1, 2 ^matmul w^view w^size 0 , 1 ^t ^transpose 1, 2",0,0,0
5773,Unfold,Parameters,"out unf inp unf^transpose 1, 2 ^matmul w^view w^size 0 , 1 ^t ^transpose 1, 2",0,0,0
5773,Unfold,Summary,"out unf inp unf^transpose 1, 2 ^matmul w^view w^size 0 , 1 ^t ^transpose 1, 2",0,0,0
5773,Unfold,Usage,"out unf inp unf^transpose 1, 2 ^matmul w^view w^size 0 , 1 ^t ^transpose 1, 2",1,1,0
5774,Unfold,DevelopmentNotes,"out torch^nn.functional^fold out unf, 7, 8 , 1, 1",0,0,0
5774,Unfold,Expand,"out torch^nn.functional^fold out unf, 7, 8 , 1, 1",0,0,0
5774,Unfold,Parameters,"out torch^nn.functional^fold out unf, 7, 8 , 1, 1",0,0,0
5774,Unfold,Summary,"out torch^nn.functional^fold out unf, 7, 8 , 1, 1",0,0,0
5774,Unfold,Usage,"out torch^nn.functional^fold out unf, 7, 8 , 1, 1",0,1,0
5775,Unfold,DevelopmentNotes,"# or equivalently and avoiding a copy ,",0,0,0
5775,Unfold,Expand,"# or equivalently and avoiding a copy ,",0,0,0
5775,Unfold,Parameters,"# or equivalently and avoiding a copy ,",0,0,0
5775,Unfold,Summary,"# or equivalently and avoiding a copy ,",0,0,0
5775,Unfold,Usage,"# or equivalently and avoiding a copy ,",1,1,0
5776,Unfold,DevelopmentNotes,"# out out unf^view 1, 2, 7, 8",0,0,0
5776,Unfold,Expand,"# out out unf^view 1, 2, 7, 8",0,0,0
5776,Unfold,Parameters,"# out out unf^view 1, 2, 7, 8",0,0,0
5776,Unfold,Summary,"# out out unf^view 1, 2, 7, 8",0,0,0
5776,Unfold,Usage,"# out out unf^view 1, 2, 7, 8",0,1,0
5777,Unfold,DevelopmentNotes,"torch^nn.functional^conv2d inp, w out ^abs ^max",0,0,0
5777,Unfold,Expand,"torch^nn.functional^conv2d inp, w out ^abs ^max",0,0,0
5777,Unfold,Parameters,"torch^nn.functional^conv2d inp, w out ^abs ^max",0,0,0
5777,Unfold,Summary,"torch^nn.functional^conv2d inp, w out ^abs ^max",0,0,0
5777,Unfold,Usage,"torch^nn.functional^conv2d inp, w out ^abs ^max",1,1,0
5778,Unfold,DevelopmentNotes,tensor 19073e 06,0,0,0
5778,Unfold,Expand,tensor 19073e 06,0,0,0
5778,Unfold,Parameters,tensor 19073e 06,0,0,0
5778,Unfold,Summary,tensor 19073e 06,0,0,0
5778,Unfold,Usage,tensor 19073e 06,0,1,0
5890,UploadTaskGroupBuilder,DevelopmentNotes,a simple class to upload checkpoints.,0,0,0
5890,UploadTaskGroupBuilder,Expand,a simple class to upload checkpoints.,0,0,0
5890,UploadTaskGroupBuilder,Parameters,a simple class to upload checkpoints.,0,0,0
5890,UploadTaskGroupBuilder,Summary,a simple class to upload checkpoints.,1,1,0
5890,UploadTaskGroupBuilder,Usage,a simple class to upload checkpoints.,0,0,0
5892,UseOptimizer,DevelopmentNotes,context class to allow setting the current context.,0,0,0
5892,UseOptimizer,Expand,context class to allow setting the current context.,0,0,0
5892,UseOptimizer,Parameters,context class to allow setting the current context.,0,0,0
5892,UseOptimizer,Summary,context class to allow setting the current context.,0,1,0
5892,UseOptimizer,Usage,context class to allow setting the current context.,0,0,0
5893,UseOptimizer,DevelopmentNotes,example usage with brew,0,0,0
5893,UseOptimizer,Expand,example usage with brew,0,0,0
5893,UseOptimizer,Parameters,example usage with brew,0,0,0
5893,UseOptimizer,Summary,example usage with brew,0,0,0
5893,UseOptimizer,Usage,example usage with brew,0,1,0
5894,UseOptimizer,DevelopmentNotes,with useoptimizer optim,0,0,0
5894,UseOptimizer,Expand,with useoptimizer optim,0,0,0
5894,UseOptimizer,Parameters,with useoptimizer optim,0,0,0
5894,UseOptimizer,Summary,with useoptimizer optim,0,0,0
5894,UseOptimizer,Usage,with useoptimizer optim,0,1,0
5895,UseOptimizer,DevelopmentNotes,brew^func,0,0,0
5895,UseOptimizer,Expand,brew^func,0,0,0
5895,UseOptimizer,Parameters,brew^func,0,0,0
5895,UseOptimizer,Summary,brew^func,0,0,0
5895,UseOptimizer,Usage,brew^func,0,1,0
5896,UseOptimizer,DevelopmentNotes,with useoptimizer weight weight optim,0,0,0
5896,UseOptimizer,Expand,with useoptimizer weight weight optim,0,0,0
5896,UseOptimizer,Parameters,with useoptimizer weight weight optim,0,0,0
5896,UseOptimizer,Summary,with useoptimizer weight weight optim,0,0,0
5896,UseOptimizer,Usage,with useoptimizer weight weight optim,0,1,0
5897,UseOptimizer,DevelopmentNotes,brew^func,0,0,0
5897,UseOptimizer,Expand,brew^func,0,0,0
5897,UseOptimizer,Parameters,brew^func,0,0,0
5897,UseOptimizer,Summary,brew^func,0,0,0
5897,UseOptimizer,Usage,brew^func,0,1,0
5898,UseOptimizer,DevelopmentNotes,"with useoptimizer default optim, bias bias optim,",0,0,0
5898,UseOptimizer,Expand,"with useoptimizer default optim, bias bias optim,",0,0,0
5898,UseOptimizer,Parameters,"with useoptimizer default optim, bias bias optim,",0,0,0
5898,UseOptimizer,Summary,"with useoptimizer default optim, bias bias optim,",0,0,0
5898,UseOptimizer,Usage,"with useoptimizer default optim, bias bias optim,",0,1,0
5899,UseOptimizer,DevelopmentNotes,weight weight optim,0,0,0
5899,UseOptimizer,Expand,weight weight optim,0,0,0
5899,UseOptimizer,Parameters,weight weight optim,0,0,0
5899,UseOptimizer,Summary,weight weight optim,0,0,0
5899,UseOptimizer,Usage,weight weight optim,0,1,0
5900,UseOptimizer,DevelopmentNotes,brew^func,0,0,0
5900,UseOptimizer,Expand,brew^func,0,0,0
5900,UseOptimizer,Parameters,brew^func,0,0,0
5900,UseOptimizer,Summary,brew^func,0,0,0
5900,UseOptimizer,Usage,brew^func,0,1,0
5902,UseOptimizer,DevelopmentNotes,brew^func,0,0,0
5902,UseOptimizer,Expand,brew^func,0,0,0
5902,UseOptimizer,Parameters,brew^func,0,0,0
5902,UseOptimizer,Summary,brew^func,0,0,0
5902,UseOptimizer,Usage,brew^func,0,1,0
5903,UseOptimizer,DevelopmentNotes,with useoptimizer optim2,0,0,0
5903,UseOptimizer,Expand,with useoptimizer optim2,0,0,0
5903,UseOptimizer,Parameters,with useoptimizer optim2,0,0,0
5903,UseOptimizer,Summary,with useoptimizer optim2,0,0,0
5903,UseOptimizer,Usage,with useoptimizer optim2,0,1,0
5904,UseOptimizer,DevelopmentNotes,brew^func,0,0,0
5904,UseOptimizer,Expand,brew^func,0,0,0
5904,UseOptimizer,Parameters,brew^func,0,0,0
5904,UseOptimizer,Summary,brew^func,0,0,0
5904,UseOptimizer,Usage,brew^func,0,1,0
5923,YellowFinOptimizer,DevelopmentNotes,yellowfin an automatic tuner for momentum sgd,0,0,0
5923,YellowFinOptimizer,Expand,yellowfin an automatic tuner for momentum sgd,0,0,0
5923,YellowFinOptimizer,Parameters,yellowfin an automatic tuner for momentum sgd,0,0,0
5923,YellowFinOptimizer,Summary,yellowfin an automatic tuner for momentum sgd,0,1,0
5923,YellowFinOptimizer,Usage,yellowfin an automatic tuner for momentum sgd,0,0,0
5929,AuthBase,DevelopmentNotes,base class that all auth implementations derive from,0,0,0
5929,AuthBase,Expand,base class that all auth implementations derive from,0,0,0
5929,AuthBase,Parameters,base class that all auth implementations derive from,0,0,0
5929,AuthBase,Summary,base class that all auth implementations derive from,0,1,0
5929,AuthBase,Usage,base class that all auth implementations derive from,0,0,0
5931,InvalidHeader,DevelopmentNotes,the header value provided was somehow invalid.,1,0,0
5931,InvalidHeader,Expand,the header value provided was somehow invalid.,1,0,0
5931,InvalidHeader,Parameters,the header value provided was somehow invalid.,1,0,0
5931,InvalidHeader,Summary,the header value provided was somehow invalid.,1,1,0
5931,InvalidHeader,Usage,the header value provided was somehow invalid.,1,0,0
5933,PreparedRequest,DevelopmentNotes,"the fully mutable class preparedrequest preparedrequest object,",0,0,0
5933,PreparedRequest,Expand,"the fully mutable class preparedrequest preparedrequest object,",0,0,0
5933,PreparedRequest,Parameters,"the fully mutable class preparedrequest preparedrequest object,",0,0,0
5933,PreparedRequest,Summary,"the fully mutable class preparedrequest preparedrequest object,",0,1,0
5933,PreparedRequest,Usage,"the fully mutable class preparedrequest preparedrequest object,",0,0,0
5934,PreparedRequest,DevelopmentNotes,containing the exact bytes that will be sent to the server.,1,0,0
5934,PreparedRequest,Expand,containing the exact bytes that will be sent to the server.,1,0,0
5934,PreparedRequest,Parameters,containing the exact bytes that will be sent to the server.,1,0,0
5934,PreparedRequest,Summary,containing the exact bytes that will be sent to the server.,0,1,0
5934,PreparedRequest,Usage,containing the exact bytes that will be sent to the server.,0,0,0
5935,PreparedRequest,DevelopmentNotes,generated from either a class request request object or manually.,0,1,0
5935,PreparedRequest,Expand,generated from either a class request request object or manually.,0,0,0
5935,PreparedRequest,Parameters,generated from either a class request request object or manually.,0,0,0
5935,PreparedRequest,Summary,generated from either a class request request object or manually.,0,0,0
5935,PreparedRequest,Usage,generated from either a class request request object or manually.,0,0,0
5936,PreparedRequest,DevelopmentNotes,usage,0,0,0
5936,PreparedRequest,Expand,usage,1,0,0
5936,PreparedRequest,Parameters,usage,1,0,0
5936,PreparedRequest,Summary,usage,0,0,0
5936,PreparedRequest,Usage,usage,0,1,0
5937,PreparedRequest,DevelopmentNotes,import requests,0,0,0
5937,PreparedRequest,Expand,import requests,0,0,0
5937,PreparedRequest,Parameters,import requests,0,0,0
5937,PreparedRequest,Summary,import requests,1,0,0
5937,PreparedRequest,Usage,import requests,1,1,0
5938,PreparedRequest,DevelopmentNotes,"req requests^request get , https httpbin^org get",0,0,0
5938,PreparedRequest,Expand,"req requests^request get , https httpbin^org get",0,0,0
5938,PreparedRequest,Parameters,"req requests^request get , https httpbin^org get",0,0,0
5938,PreparedRequest,Summary,"req requests^request get , https httpbin^org get",0,0,0
5938,PreparedRequest,Usage,"req requests^request get , https httpbin^org get",0,1,0
5939,PreparedRequest,DevelopmentNotes,r req^prepare,0,0,0
5939,PreparedRequest,Expand,r req^prepare,0,0,0
5939,PreparedRequest,Parameters,r req^prepare,0,0,0
5939,PreparedRequest,Summary,r req^prepare,1,0,0
5939,PreparedRequest,Usage,r req^prepare,1,1,0
5940,PreparedRequest,DevelopmentNotes,r,0,0,0
5940,PreparedRequest,Expand,r,0,0,0
5940,PreparedRequest,Parameters,r,0,0,0
5940,PreparedRequest,Summary,r,0,0,0
5940,PreparedRequest,Usage,r,0,1,0
5941,PreparedRequest,DevelopmentNotes,preparedrequest get,0,0,0
5941,PreparedRequest,Expand,preparedrequest get,0,0,0
5941,PreparedRequest,Parameters,preparedrequest get,0,0,0
5941,PreparedRequest,Summary,preparedrequest get,0,0,0
5941,PreparedRequest,Usage,preparedrequest get,0,1,0
5942,PreparedRequest,DevelopmentNotes,s requests^session,0,0,0
5942,PreparedRequest,Expand,s requests^session,0,0,0
